Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date;Scheme Classification;Scheme Type;Scheme Category;Fund Family;Fund ID;Scheme Short Name
126173;INF194KA1DY2;-;IDFC FTP S-59(728 Days)_Direct Plan_Half Yearly Dividend;10.3491;10.3491;10.3491;05-Jan-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126180;-;-;IDFC FTP S-59(728 Days)_Direct Plan_Periodic Dividend;10.3068;10.3068;10.3068;05-Jan-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126171;INF194KA1XQ6;-;IDFC FTP S-59(728 Days)_Regular Plan_Growth;12.56443487;12.56443487;12.56443487;02-Jan-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126188;INF194KA1G62;-;IDFC FTP S-60(643 Days)_Direct Plan_Growth;12.96837282;12.96840000;12.96840000;20-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126181;INF194KA1G21;-;IDFC FTP S-60(643 Days)_Regular Plan_Growth;12.89426456;12.89430000;12.89430000;20-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126182;INF194KA1G47;-;IDFC FTP S-60(643 Days)_Regular Plan_Half Yearly Dividend;10.21785000;10.21785000;10.21785000;19-May-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126187;INF194KA1G54;-;IDFC FTP S-60(643 Days)_Regular Plan_Periodic Dividend;10.62609900;10.62609900;10.62609900;19-May-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126183;INF194KA1G39;-;IDFC FTP S-60(643 Days)_Regular Plan_Quarterly Dividend;10.25339381;10.25339381;10.25339381;19-May-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126299;INF194KA1H04;-;IDFC FTP S-62(636 Days)_Direct Plan_Growth;12.91587057;12.91587057;12.91587057;20-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126294;INF194KA1G70;-;IDFC FTP S-62(636 Days)_Regular Plan_Growth;12.81597944;12.81597944;12.81597944;20-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126296;INF194KA1G96;-;IDFC FTP S-62(636 Days)_Regular Plan_Half Yearly Dividend;10.34645160;10.34645160;10.34645160;20-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126297;INF194KA1G88;-;IDFC FTP S-62(636 Days)_Regular Plan_Quarterly Dividend;10.24896220;10.24896220;10.24896220;20-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126536;INF194KA1XV6;-;IDFC FTP-65(728 Days)_Direct Plan_Growth;12.79530647;12.79530647;12.79530647;30-Jan-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126542;INF194KA1FZ4;-;IDFC FTP-65(728 Days)_Direct Plan_Periodic Dividend;10.3799;10.3799;10.3799;02-Feb-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126533;INF194KA1XS2;-;IDFC FTP-65(728 Days)_Regular Plan_Growth;12.73864330;12.73864330;12.73864330;30-Jan-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126538;INF194KA1GC1;-;IDFC FTP-65(728 Days)_Regular Plan_Half Yearly Dividend;10.4035;10.4035;10.4035;02-Feb-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126535;INF194KA1GB3;-;IDFC FTP-65(728 Days)_Regular Plan_Quaterly Dividend;10.2278;10.2278;10.2278;02-Feb-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126546;INF194KA1ZX7;-;IDFC FTP - S 66(1170 Days)_Direct Plan_Growth;13.5253;13.5253;13.5253;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126552;INF194KA1ZW9;-;IDFC FTP - S 66(1170 Days)_Regular Plan_Growth;13.3404;13.3404;13.3404;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126722;INF194KA1YJ9;-;IDFC FTP-S67 (729 Days)_Regular Plan_Growth;12.70627478;12.70627478;12.70627478;07-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126713;INF194KA1YM3;-;IDFC FTP-S67(729 Days)_Direct Plan_Growth;12.78894471;12.78894471;12.78894471;07-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126720;INF194KA1YL5;-;IDFC FTP-S67(729 Days)_Regular Plan_Periodic Dividend;10.72960000;10.72960000;10.72960000;07-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126719;INF194KA1YK7;-;IDFC FTP-S67(729 Days)_Regular Plan_Quaterly Dividend;10.30575421;10.30575421;10.30575421;07-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
126799;INF194KA1YQ4;-;IDFC FTP S-69(728 Days)_Direct Plan_Growth;12.85756882;12.85756882;12.85756882;20-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126796;INF194KA1YP6;-;IDFC FTP S-69(728 Days)_Direct Plan_Periodic Dividend;10.78705298;10.78705298;10.78705298;20-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126791;INF194KA1YN1;-;IDFC FTP S-69(728 Days)_Regular Plan_Growth;12.80788353;12.80788353;12.80788353;20-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126798;INF194KA1YO9;-;IDFC FTP S-69(728 Days)_Regular Plan_Quaterly Dividend;10.2832;10.2832;10.2832;23-Feb-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126808;INF194KA1A19;-;IDFC FTP S-70(1169 Days)_Direct Plan_Growth;13.4538;13.4538;13.4538;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126807;INF194KA1ZZ2;-;IDFC FTP S-70(1169 Days)_Direct Plan_Periodic Dividend;10.54050500;10.54050500;10.54050500;08-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126805;INF194KA1ZY5;-;IDFC FTP S-70(1169 Days)_Regular Plan_Growth;13.2604;13.2604;13.2604;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126810;INF194KA1A01;-;IDFC FTP S-70(1169 Days)_Regular Plan_Quaterly Dividend;10.3358;10.3358;10.3358;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126820;INF194KA1HO4;INF194KA1R10;IDFC FTP S-71 (795 Days)_Direct Plan_Growth;12.89289874;12.89289874;12.89289874;07-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126819;INF194KA1HS5;INF194KA1Q94;IDFC FTP S-71 (795 Days)_Regular Plan_Growth;12.75469767;12.75469767;12.75469767;07-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
126823;INF194KA1HT3;INF194KA1R02;IDFC FTP S-71 (795 Days)_Regular Plan_Quaterly Dividend;10.16510773;10.16510773;10.16510773;07-Feb-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127170;INF194KA1B00;-;IDFC FTP -S74 (1169 Days)-Direct Plan_Half Yearly Dividend;10.14467500;10.14467500;10.14467500;08-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
127167;INF194KA1A76;-;IDFC FTP -S74 (1169 Days)-Regular Plan_Half Yearly Dividend;10.13774623;10.13774623;10.13774623;08-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
127172;INF194KA1A92;-;IDFC FTP -S74(1169 Days) -Direct Plan_Growth;13.4863;13.4863;13.4863;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
127165;INF194KA1A50;-;IDFC FTP -S74(1169 Days) -Regular Plan_Growth;13.3067;13.3067;13.3067;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
127168;INF194KA1A84;-;IDFC FTP -S74(1169 Days) -Regular Plan_Periodic Dividend;10.51918082;10.51918082;10.51918082;08-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
127166;INF194KA1A68;-;IDFC FTP -S74(1169 Days) -Regular Plan_Quarterly Dividend;10.18684613;10.18684613;10.18684613;08-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP
127494;INF194KA1B26;-;IDFC FTP S-75(1170 Days)_Direct Plan_Growth;13.4583;13.4583;13.4583;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127490;INF194KA1B18;-;IDFC FTP S-75(1170 Days)_Regular Plan_Growth;13.2857;13.2857;13.2857;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127687;INF194KA1B42;-;IDFC FTP S-77(1170 Days)_Direct Plan_Growth;13.4384;13.4384;13.4384;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127684;INF194KA1B34;-;IDFC FTP S-77(1170 Days)_Regular Plan_Growth;13.3122;13.3122;13.3122;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127863;INF194KA1ZA5;-;IDFC FTP S-78(1096 Days)_Direct Plan_Growth;13.3657;13.3657;13.3657;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127864;INF194KA1YZ5;-;IDFC FTP S-78(1096 Days)_Regular Plan_Growth;13.2762;13.2762;13.2762;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127944;INF194KA1B91;-;IDFC FTP S-79(1170 Days)_Direct Plan_Growth;13.3832;13.3832;13.3832;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127938;INF194KA1B59;-;IDFC FTP S-79(1170 Days)_Regular Plan_Growth;13.2109;13.2109;13.2109;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127945;INF194KA1B75;-;IDFC FTP S-79(1170 Days)_Regular Plan_Half Yearly Dividend;10.09556333;10.09556333;10.09556333;08-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127940;INF194KA1B83;-;IDFC FTP S-79(1170 Days)_Regular Plan_Periodic Dividend;10.4214;10.4214;10.4214;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127939;INF194KA1B67;-;IDFC FTP S-79(1170 Days)_Regular Plan_Quaterly Dividend;10.16002415;10.16002415;10.16002415;08-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127947;INF194KA1ZC1;-;IDFC FTP S-83(729 Days)_Direct Plan_Growth;12.81612383;12.81612383;12.81612383;14-Mar-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
127950;INF194KA1ZB3;-;IDFC FTP S-83(729 Days)_Regular Plan_Growth;12.77775767;12.77775767;12.77775767;14-Mar-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
128010;INF194KA1ZQ1;-;IDFC FTP S-84(1175 Days)_Direct Plan_Growth;13.3614;13.3614;13.3614;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
128016;INF194KA1ZR9;-;IDFC FTP S-84(1175 Days)_Direct Plan_Quaterly Dividend;10.15524863;10.15524863;10.15524863;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
128014;INF194KA1ZP3;-;IDFC FTP S-84(1175 Days)_Regular Plan_Growth;13.2350;13.2350;13.2350;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
128214;INF194KA14B2;-;IDFC FTP S-85(728 Days)_Direct Plan_Growth;12.86027927;12.86027927;12.86027927;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
128213;INF194KA13B4;-;IDFC FTP S-85(728 Days)_Regular Plan_Growth;12.81454996;12.81454996;12.81454996;05-Apr-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
128226;INF194KA1ZI8;-;IDFC FTP S-86(1175 Days)_Direct Plan_Growth;13.3127;13.3127;13.3127;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
128223;INF194KA1ZK4;-;IDFC FTP S-86(1175 Days)_Direct Plan_Half Yearly Dividend;10.08772349;10.08772349;10.08772349;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
128225;INF194KA1ZJ6;-;IDFC FTP S-86(1175 Days)_Direct Plan_Periodic Dividend;10.52971563;10.52971563;10.52971563;06-Apr-2015;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
128221;INF194KA1ZF4;-;IDFC FTP S-86(1175 Days)_Regular Plan_Growth;13.1595;13.1595;13.1595;09-Aug-2017;Close Ended Schemes(Income);Close Ended Schemes;Income;IDFC Mutual Fund;48;IDFC FTP S
